customer_id,first_seen,last_seen
C02394,2016-07-08 17:44:07,2016-09-12 22:43:57
C04077,2016-07-08 17:50:53,2016-12-15 01:51:25
C13230,2016-07-08 17:53:34,2016-12-18 23:09:19
C11663,2016-07-08 17:54:32,2016-12-31 17:07:00
C07727,2016-07-08 17:54:39,2016-12-24 15:27:04
C03381,2016-07-08 17:55:27,2016-12-19 17:24:13
C00767,2016-07-08 17:56:22,2016-10-13 14:34:46
C00622,2016-07-08 18:01:50,2016-07-08 18:01:50
C13070,2016-07-08 18:07:51,2016-12-28 22:05:25
C07346,2016-07-08 18:08:39,2016-11-05 16:45:45
C09600,2016-07-08 18:11:38,2016-12-26 21:03:03
C03675,2016-07-08 18:12:01,2016-12-26 16:54:08
C07473,2016-07-08 18:13:14,2016-12-28 21:39:19
C06200,2016-07-08 18:15:28,2016-12-28 01:07:28
C01820,2016-07-08 18:17:13,2016-07-16 20:06:42
C03448,2016-07-08 18:19:10,2016-08-03 16:22:35
C00756,2016-07-08 18:19:24,2016-12-20 15:18:09
C02387,2016-07-08 18:23:52,2016-12-31 20:48:36
C05161,2016-07-08 18:24:14,2016-07-15 16:46:03
C08885,2016-07-08 18:26:19,2016-12-21 19:22:49
C02045,2016-07-08 18:26:50,2016-12-10 14:22:24
C09442,2016-07-08 18:28:06,2016-12-28 23:06:58
C04170,2016-07-08 18:28:16,2016-12-02 18:25:51
C11129,2016-07-08 18:35:09,2016-12-23 02:13:21
C09769,2016-07-08 18:38:19,2016-07-08 18:38:19
C05284,2016-07-08 18:41:57,2016-12-24 17:33:43
C11459,2016-07-08 18:42:34,2016-12-31 15:16:58
C00649,2016-07-08 18:43:36,2016-11-03 14:28:01
C00214,2016-07-08 18:47:01,2016-12-22 02:02:44
C11562,2016-07-08 18:48:15,2016-09-01 20:16:48
C00845,2016-07-08 18:51:39,2016-09-24 16:18:46
C12141,2016-07-08 18:55:23,2016-11-09 00:52:46
C01005,2016-07-08 19:00:22,2016-12-15 23:30:15
C09929,2016-07-08 19:05:02,2016-12-23 00:43:54
C09431,2016-07-08 19:09:26,2016-12-31 19:09:26
C01936,2016-07-08 19:12:58,2016-12-27 12:45:59
C00898,2016-07-08 19:13:27,2016-10-14 18:33:59
C11633,2016-07-08 19:17:43,2016-12-30 21:18:46
C08689,2016-07-08 19:19:30,2016-08-15 20:08:58
C07444,2016-07-08 19:19:48,2016-12-17 00:08:13
C01147,2016-07-08 19:21:15,2016-12-30 02:32:36
C09435,2016-07-08 19:24:32,2016-07-08 20:02:32
C11996,2016-07-08 19:26:39,2016-12-31 20:19:37
C00280,2016-07-08 19:26:44,2016-12-30 15:20:33
C05367,2016-07-08 19:28:01,2016-12-29 18:00:11
C02987,2016-07-08 19:32:06,2016-12-10 01:20:44
C11792,2016-07-08 19:33:57,2016-12-28 12:07:02
C09679,2016-07-08 19:36:33,2016-12-16 11:19:47
C01169,2016-07-08 19:39:26,2016-12-30 14:28:20
C06372,2016-07-08 19:40:01,2016-12-30 14:31:11
C01035,2016-07-08 19:40:52,2016-12-13 20:48:21
C02863,2016-07-08 19:43:36,2016-12-16 20:45:03
C03943,2016-07-08 19:45:32,2016-12-23 18:03:23
C06635,2016-07-08 19:49:04,2016-12-26 16:08:01
C00733,2016-07-08 19:52:10,2016-10-23 19:04:15
C11168,2016-07-08 19:56:09,2016-12-16 17:56:26
C01426,2016-07-08 19:57:48,2016-11-18 16:42:09
C02239,2016-07-08 20:05:35,2016-12-27 17:45:23
C11802,2016-07-08 20:06:53,2016-07-08 20:06:53
C09829,2016-07-08 20:09:56,2016-12-14 19:24:22
C04787,2016-07-08 20:14:23,2016-12-08 04:05:52
C05605,2016-07-08 20:20:41,2016-12-15 15:04:22
C11717,2016-07-08 20:20:47,2016-12-25 21:01:40
C09607,2016-07-08 20:22:05,2016-12-31 02:03:32
C03796,2016-07-08 20:25:27,2016-08-21 01:17:49
C12867,2016-07-08 20:25:27,2016-12-30 19:45:14
C04166,2016-07-08 20:32:39,2016-12-24 14:46:06
C00233,2016-07-08 20:33:50,2016-09-02 09:40:17
C09337,2016-07-08 20:35:25,2016-12-26 14:40:42
C01153,2016-07-08 20:37:00,2016-08-18 01:34:41
C05147,2016-07-08 20:38:00,2016-12-18 03:34:37
C02075,2016-07-08 20:40:28,2016-08-28 01:52:07
C00073,2016-07-08 20:42:24,2016-12-31 02:24:59
C10573,2016-07-08 20:46:24,2016-07-08 21:27:34
C12578,2016-07-08 20:46:52,2016-12-30 20:03:05
C10085,2016-07-08 20:47:57,2016-12-08 00:26:17
C06623,2016-07-08 20:48:21,2016-12-23 12:48:03
C00589,2016-07-08 20:56:32,2016-08-28 00:13:42
C02033,2016-07-08 20:58:20,2016-12-30 20:44:17
C09919,2016-07-08 20:58:22,2016-12-23 16:25:17
C11632,2016-07-08 20:59:18,2016-12-07 22:20:42
C12198,2016-07-08 21:00:01,2016-07-27 16:46:04
C11528,2016-07-08 21:03:20,2016-12-26 21:15:28
C12545,2016-07-08 21:06:38,2016-07-08 21:06:38
C02474,2016-07-08 21:12:02,2016-12-21 16:39:38
C10738,2016-07-08 21:16:27,2016-10-31 17:30:42
C00940,2016-07-08 21:17:13,2016-10-05 22:18:40
C05416,2016-07-08 21:21:09,2016-12-22 01:53:53
C06185,2016-07-08 21:21:56,2016-10-31 23:24:08
C03375,2016-07-08 21:26:17,2016-07-08 21:26:17
C12983,2016-07-08 21:26:18,2016-12-31 22:30:44
C13253,2016-07-08 21:27:01,2016-12-28 23:45:16
C13037,2016-07-08 21:28:42,2016-12-18 15:37:47
C00464,2016-07-08 21:33:00,2016-07-20 05:01:39
C01482,2016-07-08 21:33:42,2016-12-30 17:33:01
C05943,2016-07-08 21:33:48,2016-12-07 20:35:19
C01863,2016-07-08 21:36:46,2016-12-07 18:26:06
C01605,2016-07-08 21:39:24,2016-12-31 14:30:25
C10889,2016-07-08 21:39:26,2016-12-27 17:37:18
C09880,2016-07-08 21:39:27,2016-09-18 18:30:59
C00479,2016-07-08 21:40:19,2016-11-03 16:48:21
C02793,2016-07-08 21:40:52,2016-12-31 20:13:12
C01394,2016-07-08 21:43:03,2016-12-27 22:42:44
C07511,2016-07-08 21:43:19,2016-12-01 16:41:39
C06665,2016-07-08 21:43:20,2016-12-21 20:24:33
C09688,2016-07-08 21:44:32,2016-07-08 21:44:32
C06407,2016-07-08 21:44:41,2016-12-02 10:31:18
C03990,2016-07-08 21:49:04,2016-12-29 13:43:56
C10401,2016-07-08 21:51:36,2016-12-30 23:00:11
C02590,2016-07-08 21:53:18,2016-12-16 21:10:58
C08304,2016-07-08 21:53:56,2016-10-31 19:16:52
C03459,2016-07-08 21:55:01,2016-10-27 20:50:13
C01034,2016-07-08 22:00:53,2016-10-15 15:09:00
C00198,2016-07-08 22:02:36,2016-12-26 20:34:53
C06354,2016-07-08 22:04:44,2016-12-28 04:59:13
C08383,2016-07-08 22:08:04,2016-07-27 17:09:43
C02738,2016-07-08 22:13:20,2016-12-09 16:38:35
C08303,2016-07-08 22:13:43,2016-12-31 22:57:11
C09502,2016-07-08 22:17:34,2016-12-19 19:11:28
C07757,2016-07-08 22:18:07,2016-12-21 23:43:36
C11103,2016-07-08 22:22:14,2016-07-08 22:22:14
C07961,2016-07-08 22:24:43,2016-12-27 17:47:16
C02472,2016-07-08 22:31:11,2016-12-12 14:48:47
C07513,2016-07-08 22:39:55,2016-12-29 22:32:36
C10465,2016-07-08 22:43:30,2016-12-22 14:49:28
C04356,2016-07-08 22:43:41,2016-12-12 23:06:04
C09007,2016-07-08 22:44:21,2016-12-29 16:16:32
C00797,2016-07-08 22:44:35,2016-12-20 20:26:25
C09299,2016-07-08 22:47:04,2016-12-31 19:21:11
C12877,2016-07-08 22:50:24,2016-12-04 00:24:50
C05797,2016-07-08 22:51:03,2016-12-20 17:43:16
C02087,2016-07-08 22:52:30,2016-12-28 22:31:37
C01898,2016-07-08 22:54:12,2016-12-29 14:40:22
C05948,2016-07-08 22:54:50,2016-12-14 12:11:50
C02460,2016-07-08 22:55:27,2016-12-25 22:54:08
C07348,2016-07-08 22:56:16,2016-12-26 20:54:11
C11610,2016-07-08 23:02:48,2016-12-19 00:22:59
C04066,2016-07-08 23:04:27,2016-09-03 03:07:58
C05552,2016-07-08 23:06:43,2016-12-22 03:06:41
C13137,2016-07-08 23:09:25,2016-12-19 17:37:13
C04322,2016-07-08 23:10:08,2016-07-31 19:11:40
C09315,2016-07-08 23:13:15,2016-09-18 20:54:24
C04422,2016-07-08 23:18:20,2016-12-12 20:17:41
C00477,2016-07-08 23:19:57,2016-12-29 21:47:13
C00731,2016-07-08 23:20:48,2016-12-30 16:48:20
C02131,2016-07-08 23:25:01,2016-12-15 02:31:55
C01581,2016-07-08 23:25:50,2016-07-08 23:45:20
C02628,2016-07-08 23:29:34,2016-12-22 15:48:13
C11307,2016-07-08 23:39:14,2016-12-30 01:04:25
C12022,2016-07-08 23:40:07,2016-07-08 23:40:07
C02222,2016-07-08 23:40:50,2016-12-25 18:16:19
C09290,2016-07-08 23:45:00,2016-12-18 21:20:55
C06275,2016-07-08 23:48:07,2016-11-07 21:30:50
C12772,2016-07-08 23:50:45,2016-12-23 02:21:26
C05297,2016-07-08 23:52:45,2016-08-30 20:12:02
C08455,2016-07-08 23:53:57,2016-12-27 01:00:38
C04366,2016-07-08 23:57:06,2016-12-13 22:31:30
C01733,2016-07-08 23:59:05,2016-11-26 13:38:21
C00904,2016-07-09 00:00:43,2016-11-16 10:25:34
C13140,2016-07-09 00:02:49,2016-12-20 03:52:34
C13021,2016-07-09 00:04:37,2016-10-01 13:09:03
C02811,2016-07-09 00:07:14,2016-12-26 23:19:34
C03804,2016-07-09 00:11:11,2016-10-18 00:56:17
C12994,2016-07-09 00:18:31,2016-07-09 00:18:31
C01300,2016-07-09 00:20:21,2016-12-11 02:34:54
C11388,2016-07-09 00:22:05,2016-12-10 12:30:34
C06797,2016-07-09 00:26:44,2016-12-26 19:55:29
C02899,2016-07-09 00:28:37,2016-12-10 16:40:58
C07224,2016-07-09 00:29:11,2016-10-09 20:27:03
C03304,2016-07-09 00:34:58,2016-07-09 00:34:58
C10723,2016-07-09 00:36:05,2016-09-02 14:12:10
C00393,2016-07-09 00:36:52,2016-11-22 20:32:47
C10615,2016-07-09 00:37:36,2016-11-21 16:26:01
C10617,2016-07-09 00:38:25,2016-12-20 07:34:15
C01609,2016-07-09 00:44:30,2016-12-25 13:05:20
C12195,2016-07-09 00:49:35,2016-12-09 13:24:52
C07882,2016-07-09 00:52:25,2016-07-09 00:52:25
C04581,2016-07-09 00:53:33,2016-07-09 00:53:33
C06362,2016-07-09 00:53:34,2016-12-23 22:19:37
C07607,2016-07-09 00:54:38,2016-12-21 17:46:32
C01060,2016-07-09 00:54:56,2016-07-09 00:54:56
C13170,2016-07-09 00:55:16,2016-12-23 14:30:40
C01994,2016-07-09 01:03:32,2016-12-24 16:25:41
C05957,2016-07-09 01:09:50,2016-12-30 08:26:55
C09235,2016-07-09 01:11:04,2016-12-29 21:14:35
C01986,2016-07-09 01:14:25,2016-12-25 22:34:33
C01727,2016-07-09 01:16:51,2016-12-31 22:19:19
C05490,2016-07-09 01:17:12,2016-10-11 03:59:13
C10809,2016-07-09 01:18:07,2016-12-28 23:19:51
C06286,2016-07-09 01:25:42,2016-12-20 18:33:50
C08167,2016-07-09 01:30:32,2016-12-05 21:52:18
C01434,2016-07-09 01:35:12,2016-12-18 00:13:21
C06778,2016-07-09 01:35:36,2016-12-11 17:11:08
C02812,2016-07-09 01:43:04,2016-12-31 00:21:49
C00905,2016-07-09 01:43:40,2016-12-20 23:42:50
C03871,2016-07-09 01:44:22,2016-12-22 17:29:43
C09695,2016-07-09 01:45:01,2016-10-28 17:44:47
C11462,2016-07-09 01:46:34,2016-11-04 01:31:29
C10153,2016-07-09 01:49:12,2016-09-09 20:44:07
C11471,2016-07-09 01:50:49,2016-07-26 13:38:03
C12902,2016-07-09 01:51:04,2016-12-26 18:00:17
C04098,2016-07-09 01:51:19,2016-12-27 00:13:49
C08367,2016-07-09 01:51:52,2016-12-31 02:42:21
C09942,2016-07-09 01:52:41,2016-08-12 20:07:24
C10875,2016-07-09 01:57:31,2016-12-03 15:41:52
C04252,2016-07-09 01:57:46,2016-12-09 15:52:59
C04648,2016-07-09 02:10:17,2016-12-29 14:27:57
C00657,2016-07-09 02:12:12,2016-12-30 02:19:19
C00124,2016-07-09 02:13:31,2016-10-28 18:34:45
C01723,2016-07-09 02:13:35,2016-12-28 20:26:14
C06308,2016-07-09 02:20:23,2016-12-22 13:57:24
C05648,2016-07-09 02:26:31,2016-12-26 10:09:32
C04936,2016-07-09 02:27:02,2016-07-12 22:28:24
C04521,2016-07-09 02:29:04,2016-11-19 23:17:42
C04566,2016-07-09 02:32:48,2016-12-31 15:00:23
C11191,2016-07-09 02:38:52,2016-12-11 16:20:15
C04814,2016-07-09 02:38:58,2016-12-29 23:44:55
C05484,2016-07-09 02:42:24,2016-12-03 18:05:17
C04360,2016-07-09 02:45:12,2016-11-18 21:50:31
C10131,2016-07-09 02:45:42,2016-11-19 17:58:05
C13543,2016-07-09 02:46:14,2016-07-09 02:46:14
C09606,2016-07-09 02:48:11,2016-12-02 14:14:39
C06341,2016-07-09 03:04:31,2016-12-03 22:03:09
C09725,2016-07-09 03:04:54,2016-10-31 16:09:44
C03036,2016-07-09 03:05:32,2016-12-26 03:04:01
C06108,2016-07-09 03:12:56,2016-12-29 11:38:41
C07551,2016-07-09 03:13:06,2016-12-12 12:14:34
C11192,2016-07-09 03:13:09,2016-11-12 13:25:54
C04796,2016-07-09 03:17:13,2016-12-23 01:49:07
C08993,2016-07-09 03:30:33,2016-12-30 21:32:30
C09757,2016-07-09 03:30:48,2016-12-30 17:10:11
C11131,2016-07-09 03:38:51,2016-12-26 20:53:11
C05221,2016-07-09 03:53:47,2016-08-24 02:38:03
C11770,2016-07-09 04:06:57,2016-10-17 17:39:14
C09198,2016-07-09 04:12:13,2016-07-22 05:40:45
C10983,2016-07-09 04:12:45,2016-12-18 05:23:50
C07067,2016-07-09 04:14:04,2016-12-28 03:05:10
C12383,2016-07-09 04:15:10,2016-07-09 04:15:10
C00606,2016-07-09 04:23:12,2016-12-26 04:53:02
C01619,2016-07-09 04:29:44,2016-12-23 12:19:21
C05554,2016-07-09 04:29:51,2016-11-24 11:51:05
C07975,2016-07-09 04:41:12,2016-12-09 15:07:44
C05773,2016-07-09 05:16:54,2016-07-09 05:16:54
C03298,2016-07-09 05:21:47,2016-12-29 07:40:36
C11840,2016-07-09 05:27:41,2016-10-19 21:52:23
C08150,2016-07-09 05:30:07,2016-07-09 05:30:07
C02446,2016-07-09 05:58:43,2016-11-30 01:31:57
C03980,2016-07-09 06:15:22,2016-12-30 21:13:07
C11750,2016-07-09 06:52:54,2016-12-26 13:02:53
C02967,2016-07-09 07:01:45,2016-12-31 22:47:57
C05234,2016-07-09 07:14:39,2016-11-30 15:42:12
C02582,2016-07-09 07:39:47,2016-12-15 02:18:34
C09051,2016-07-09 08:34:27,2016-12-26 20:12:39
C07001,2016-07-09 08:54:40,2016-11-10 01:06:43
C09625,2016-07-09 09:13:43,2016-07-09 09:13:43
C01690,2016-07-09 11:56:13,2016-12-22 11:05:59
C03228,2016-07-09 12:17:00,2016-07-19 00:33:57
C00914,2016-07-09 12:23:30,2016-12-30 11:18:28
C00807,2016-07-09 12:32:45,2016-07-22 12:16:38
C08797,2016-07-09 12:45:16,2016-12-31 13:28:04
C00828,2016-07-09 12:46:25,2016-07-09 12:46:25
C13183,2016-07-09 12:49:56,2016-07-09 12:49:56
C03964,2016-07-09 12:52:51,2016-12-24 12:46:00
C02188,2016-07-09 12:59:53,2016-12-16 02:45:54
C09151,2016-07-09 13:01:23,2016-10-05 23:38:25
C13124,2016-07-09 13:08:34,2016-11-29 16:55:10
C03223,2016-07-09 13:17:31,2016-12-07 01:08:46
C06900,2016-07-09 13:17:39,2016-10-17 20:03:36
C06737,2016-07-09 13:20:29,2016-12-01 18:37:26
C10145,2016-07-09 13:26:31,2016-09-13 06:25:02
C13204,2016-07-09 13:27:03,2016-12-11 10:47:27
C09035,2016-07-09 13:29:28,2016-12-02 13:03:09
C12905,2016-07-09 13:35:05,2016-11-17 16:01:22
C05728,2016-07-09 13:40:23,2016-12-22 21:10:49
C12451,2016-07-09 13:42:26,2016-07-20 22:56:42
C04556,2016-07-09 13:57:37,2016-12-31 21:49:04
C10964,2016-07-09 14:00:39,2016-12-22 21:05:33
C13505,2016-07-09 14:04:57,2016-07-09 14:04:57
C10063,2016-07-09 14:13:11,2016-12-30 19:19:00
C10287,2016-07-09 14:13:58,2016-12-14 09:15:04
C10088,2016-07-09 14:15:30,2016-09-06 16:04:38
C07732,2016-07-09 14:22:58,2016-11-23 15:15:13
C09708,2016-07-09 14:24:10,2016-12-10 16:29:54
C01566,2016-07-09 14:27:14,2016-07-24 19:59:52
C05861,2016-07-09 14:28:59,2016-12-30 02:10:12
C08310,2016-07-09 14:35:05,2016-07-29 05:08:37
C04195,2016-07-09 14:40:19,2016-10-09 19:07:36
C02908,2016-07-09 14:44:08,2016-12-28 07:45:44
C07887,2016-07-09 14:44:11,2016-12-30 16:19:21
C02341,2016-07-09 14:46:16,2016-12-31 01:56:46
C13100,2016-07-09 14:47:06,2016-12-03 02:45:34
C09038,2016-07-09 14:51:16,2016-07-09 14:51:16
C10574,2016-07-09 14:54:30,2016-12-29 00:18:13
C11526,2016-07-09 14:57:15,2016-12-30 07:02:40
C01123,2016-07-09 14:59:40,2016-12-02 17:42:05
C07885,2016-07-09 15:02:25,2016-12-16 14:09:14
C09478,2016-07-09 15:07:42,2016-12-26 17:18:48
C11430,2016-07-09 15:10:21,2016-10-14 17:46:15
C03446,2016-07-09 15:12:27,2016-10-04 22:05:11
C01237,2016-07-09 15:15:32,2016-07-16 01:24:57
C05600,2016-07-09 15:16:44,2016-12-12 15:10:56
C13243,2016-07-09 15:17:06,2016-12-19 14:58:49
C02504,2016-07-09 15:18:02,2016-12-15 21:26:05
C00922,2016-07-09 15:19:15,2016-10-20 18:14:08
C03981,2016-07-09 15:21:36,2016-12-25 16:15:46
C04176,2016-07-09 15:23:17,2016-11-04 13:48:22
C01494,2016-07-09 15:27:01,2016-12-24 18:52:05
C10525,2016-07-09 15:27:19,2016-11-10 16:03:46
C09842,2016-07-09 15:28:37,2016-09-14 18:26:48
C01823,2016-07-09 15:36:41,2016-12-17 12:15:52
C00156,2016-07-09 15:37:48,2016-12-31 19:51:15
C01137,2016-07-09 15:38:08,2016-12-28 23:03:21
C05260,2016-07-09 15:43:27,2016-11-22 03:27:19
C03123,2016-07-09 15:50:27,2016-07-24 03:20:04
C00430,2016-07-09 15:54:50,2016-11-03 15:55:31
C00851,2016-07-09 15:56:37,2016-12-30 02:27:42
C10531,2016-07-09 15:59:06,2016-12-29 17:27:17
C12001,2016-07-09 16:00:10,2016-12-22 13:44:41
C11440,2016-07-09 16:03:32,2016-07-14 02:34:12
C02042,2016-07-09 16:04:30,2016-12-14 11:29:20
C00787,2016-07-09 16:07:52,2016-10-18 17:29:38
C04395,2016-07-09 16:09:27,2016-12-17 13:30:39
C06111,2016-07-09 16:11:47,2016-12-29 21:39:43
C10187,2016-07-09 16:14:33,2016-12-21 14:32:41
C04795,2016-07-09 16:16:15,2016-11-14 19:30:03
C01777,2016-07-09 16:22:49,2016-12-02 00:13:36
C03821,2016-07-09 16:23:39,2016-07-11 19:20:28
C02818,2016-07-09 16:25:08,2016-12-16 04:26:01
C09202,2016-07-09 16:25:33,2016-12-03 12:04:11
C03881,2016-07-09 16:27:58,2016-12-28 00:50:08
C12291,2016-07-09 16:28:55,2016-12-09 18:23:23
C11232,2016-07-09 16:30:16,2016-12-31 23:41:03
C11865,2016-07-09 16:30:34,2016-12-22 22:32:30
C08815,2016-07-09 16:31:12,2016-08-30 17:10:51
C06794,2016-07-09 16:33:47,2016-07-09 16:33:47
C09106,2016-07-09 16:46:27,2016-12-05 15:45:22
C08638,2016-07-09 16:47:26,2016-07-26 14:32:24
C11624,2016-07-09 16:49:17,2016-12-23 19:22:45
C06149,2016-07-09 16:50:04,2016-12-25 13:50:41
C00410,2016-07-09 16:58:01,2016-12-20 00:57:51
C01881,2016-07-09 16:58:59,2016-12-31 16:02:47
C09583,2016-07-09 17:00:51,2016-12-31 12:20:08
C02751,2016-07-09 17:02:44,2016-07-28 17:08:26
C10879,2016-07-09 17:03:22,2016-12-18 01:12:32
C08161,2016-07-09 17:07:31,2016-12-03 03:56:08
C01547,2016-07-09 17:07:51,2016-12-30 20:47:24
C01070,2016-07-09 17:18:39,2016-12-10 03:26:01
C00353,2016-07-09 17:19:43,2016-12-13 04:35:07
C00460,2016-07-09 17:23:18,2016-10-26 23:34:39
C12066,2016-07-09 17:27:35,2016-12-14 01:33:35
C06402,2016-07-09 17:31:35,2016-12-03 17:24:42
C03484,2016-07-09 17:32:33,2016-11-23 19:04:45
C05233,2016-07-09 17:34:04,2016-10-07 16:47:18
C11026,2016-07-09 17:34:46,2016-10-06 23:16:29
C11198,2016-07-09 17:37:13,2016-12-04 00:42:45
C05410,2016-07-09 17:37:48,2016-12-21 14:52:11
C06469,2016-07-09 17:38:03,2016-12-24 16:49:45
C05868,2016-07-09 17:41:00,2016-12-23 16:32:05
C12448,2016-07-09 17:47:34,2016-08-26 14:18:37
C10132,2016-07-09 17:51:52,2016-12-27 16:34:08
C05372,2016-07-09 17:52:49,2016-11-16 16:44:20
C07159,2016-07-09 17:54:28,2016-11-16 01:03:07
C13143,2016-07-09 17:55:04,2016-12-30 22:59:25
C11541,2016-07-09 17:58:29,2016-07-09 17:58:29
C05680,2016-07-09 18:01:02,2016-10-21 04:07:40
C02718,2016-07-09 18:02:26,2016-12-28 21:44:26
C01030,2016-07-09 18:03:40,2016-12-09 15:31:24
C01464,2016-07-09 18:05:18,2016-12-23 16:41:48
C10171,2016-07-09 18:14:41,2016-12-28 21:45:44
C01144,2016-07-09 18:15:04,2016-12-02 03:18:13
C01403,2016-07-09 18:15:51,2016-10-08 21:26:34
C05556,2016-07-09 18:15:54,2016-12-17 20:05:36
C06103,2016-07-09 18:17:14,2016-10-02 21:13:45
C06210,2016-07-09 18:25:52,2016-12-25 00:29:00
C01197,2016-07-09 18:29:53,2016-11-04 18:56:09
C08559,2016-07-09 18:30:03,2016-07-09 18:30:03
C04940,2016-07-09 18:30:30,2016-12-29 22:58:53
C08679,2016-07-09 18:32:03,2016-12-23 16:40:54
C06712,2016-07-09 18:37:40,2016-08-26 14:39:12
C02315,2016-07-09 18:37:47,2016-12-07 05:56:30
C02560,2016-07-09 18:39:30,2016-07-09 18:39:30
C10113,2016-07-09 18:40:07,2016-12-19 09:30:54
C05584,2016-07-09 18:41:49,2016-07-09 18:41:49
C03279,2016-07-09 18:43:23,2016-12-03 22:56:24
C10501,2016-07-09 18:44:29,2016-11-23 21:26:16
C05046,2016-07-09 18:45:34,2016-12-30 05:26:04
C03872,2016-07-09 18:53:33,2016-11-21 22:25:25
C02377,2016-07-09 18:54:20,2016-12-23 18:38:14
C04804,2016-07-09 18:55:15,2016-08-18 22:03:40
C02101,2016-07-09 19:02:11,2016-12-17 22:43:22
C07281,2016-07-09 19:04:16,2016-12-19 10:44:47
C08998,2016-07-09 19:04:28,2016-09-27 02:15:14
C09629,2016-07-09 19:04:47,2016-12-31 19:56:27
C09993,2016-07-09 19:04:54,2016-07-09 19:20:40
C12453,2016-07-09 19:07:11,2016-07-09 19:07:11
C09206,2016-07-09 19:13:13,2016-12-31 18:53:26
C07755,2016-07-09 19:16:13,2016-12-29 23:32:34
C12732,2016-07-09 19:20:30,2016-12-26 00:14:07
C09712,2016-07-09 19:22:13,2016-10-11 14:40:37
C03538,2016-07-09 19:23:42,2016-12-19 02:17:16
C07352,2016-07-09 19:24:59,2016-12-24 16:15:01
C01383,2016-07-09 19:26:51,2016-12-30 20:50:18
C10862,2016-07-09 19:27:20,2016-12-29 17:07:29
C00267,2016-07-09 19:28:36,2016-12-28 17:46:24
C03885,2016-07-09 19:30:25,2016-12-14 23:13:18
C11508,2016-07-09 19:35:40,2016-10-07 05:32:53
C04160,2016-07-09 19:36:17,2016-11-17 02:27:58
C02438,2016-07-09 19:37:13,2016-12-25 19:13:26
C07782,2016-07-09 19:37:40,2016-12-04 21:25:40
C00796,2016-07-09 19:37:55,2016-12-30 22:49:28
C08776,2016-07-09 19:40:56,2016-12-05 03:19:09
C09997,2016-07-09 19:42:37,2016-10-28 04:52:01
C05264,2016-07-09 19:43:53,2016-12-30 22:29:10
C07676,2016-07-09 19:44:13,2016-12-22 17:33:28
C00860,2016-07-09 19:46:35,2016-12-11 00:44:59
C01760,2016-07-09 19:49:43,2016-11-12 22:46:39
C02073,2016-07-09 19:51:21,2016-10-06 11:34:04
C09347,2016-07-09 19:53:57,2016-12-31 23:53:05
C13270,2016-07-09 19:54:15,2016-12-22 16:35:44
C01548,2016-07-09 19:54:37,2016-11-02 14:00:30
C10716,2016-07-09 19:54:49,2016-12-05 03:02:50
C07459,2016-07-09 19:55:07,2016-12-22 20:10:29
C12002,2016-07-09 19:56:15,2016-12-13 00:01:29
C04540,2016-07-09 19:56:31,2016-11-27 14:37:54
C08817,2016-07-09 19:57:29,2016-12-08 04:15:11
C06446,2016-07-09 20:04:52,2016-12-21 23:28:48
C03018,2016-07-09 20:06:31,2016-07-24 19:30:05
C08830,2016-07-09 20:07:15,2016-09-17 18:27:59
C01460,2016-07-09 20:10:01,2016-12-15 02:20:09
C09665,2016-07-09 20:10:58,2016-12-22 16:23:11
C06116,2016-07-09 20:13:14,2016-12-26 22:38:13
C07225,2016-07-09 20:17:10,2016-07-11 19:21:38
C01472,2016-07-09 20:20:14,2016-11-03 20:59:20
C10736,2016-07-09 20:28:27,2016-12-08 16:19:53
C03991,2016-07-09 20:29:41,2016-12-25 19:30:09
C12861,2016-07-09 20:37:24,2016-12-01 21:10:00
C13489,2016-07-09 20:41:12,2016-12-27 15:39:09
C11932,2016-07-09 20:46:51,2016-10-04 16:15:44
C02850,2016-07-09 20:48:16,2016-08-18 13:45:45
C08760,2016-07-09 20:52:18,2016-12-15 16:27:27
C12774,2016-07-09 20:53:03,2016-12-31 10:23:50
C07717,2016-07-09 20:54:24,2016-12-30 00:20:40
C10966,2016-07-09 20:55:53,2016-11-17 17:58:37
C12184,2016-07-09 20:56:59,2016-12-15 17:23:15
C05611,2016-07-09 20:58:29,2016-12-09 16:37:27
C10971,2016-07-09 21:02:00,2016-10-28 05:38:29
C09672,2016-07-09 21:02:21,2016-07-09 21:02:21
C12940,2016-07-09 21:06:16,2016-07-30 15:32:32
C09063,2016-07-09 21:06:36,2016-12-31 12:50:45
C09338,2016-07-09 21:08:03,2016-10-01 16:11:20
C06389,2016-07-09 21:10:32,2016-12-07 20:52:29
C00539,2016-07-09 21:21:19,2016-12-28 20:19:32
C08348,2016-07-09 21:22:09,2016-12-30 21:25:44
C01131,2016-07-09 21:24:04,2016-12-26 15:31:40
C11879,2016-07-09 21:27:03,2016-12-14 23:21:56
C08239,2016-07-09 21:31:20,2016-12-13 21:31:28
C10444,2016-07-09 21:32:51,2016-08-11 23:07:40
C03755,2016-07-09 21:36:50,2016-12-24 16:00:40
C01585,2016-07-09 21:40:20,2016-08-15 21:19:17
C08361,2016-07-09 21:41:16,2016-12-08 01:28:11
C02993,2016-07-09 21:42:21,2016-07-13 18:00:46
C07464,2016-07-09 21:44:04,2016-11-18 18:02:19
C00164,2016-07-09 21:44:54,2016-12-03 23:21:57
C09830,2016-07-09 21:48:20,2016-12-07 19:28:14
C00019,2016-07-09 21:48:40,2016-12-17 18:20:26
C00716,2016-07-09 21:49:50,2016-12-30 16:22:54
